ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Павлова Есения Антоновна,Беларусь,,409-260-640 24,3590 4698 6061 1358,Сбербанк,Мир,"требующая обезболивания, Боль, Проблемы с дыханием",Анестезиолог,2024-06-26T14:49:40+03:00,,2024-06-28T19:11:30+03:00,
,Беларусь,TY 3629501,821-225-360 25,4674 3765 5453 9422,Сбербанк,Visa,,Педиатр,2025-03-20T12:54:45+03:00,Иммуноферментный анализ (ИФА),2025-03-23T14:53:35+03:00,2343.0
Кириллова Дарья Станиславовна,Россия,5292 365323,340-688-346 79,1288 7244 1458 2377,,Мир,,Мануальный терапевт,2024-02-02T21:33:04+03:00,МРТ позвоночника,,
Кириллова Дарья Станиславовна,,5292 365323,340-688-346 79,1288 7244 1458 2377,,Мир,Боль,Анестезиолог,,,2025-03-01T10:13:30+03:00,
Ларин Артем Трофимович,Россия,9895 769709,444-179-857 76,4547 9930 2699 2526,,Visa,"Лихорадка, Озноб",Иммунолог,2024-05-24T10:45:54+03:00,Общий анализ крови,2024-05-25T15:41:32+03:00,8156.0
,,9758 526054,759-355-921 58,6758 2014 5563 1835,,,Онемение кожи,Дерматолог,,"Соскоб кожи, Биопсия кожи",2025-04-17T09:22:46+03:00,6759.0
Беляева Алиса Тарасовна,Россия,2011 714106,809-394-778 39,3369 7538 9559 7574,Альфа-Банк,Visa,Сыпь,,2023-11-03T21:41:40+03:00,,2023-11-06T17:01:15+03:00,6488.0
,,2011 714106,,,,Visa,"Онемение, Головная боль, Нарушение сна",Невролог,2025-02-23T14:24:39+03:00,"Общий анализ крови, ЭЭГ",2025-02-26T14:30:30+03:00,5187.0
Беляева Алиса Тарасовна,Россия,,809-394-778 39,3369 7538 9559 7574,,,"Шум в ушах, Потеря слуха, Заложенность ушей",,2023-12-14T18:42:06+03:00,,2023-12-16T12:16:31+03:00,5613.0
,Казахстан,N 0006240,750-118-691 56,5274 8595 9509 5979,Сбербанк,,"Онемение конечностей, Острая боль в спине",Ортопед,2024-02-21T11:22:55+03:00,Общий анализ крови,2024-02-24T12:38:02+03:00,9079.0
,Казахстан,N 0006240,750-118-691 56,5274 8595 9509 5979,Сбербанк,,"Головокружение, Нарушение сна, Онемение, Головная боль",Невролог,2024-09-17T20:41:31+03:00,Доплерография сосудов шеи,2024-09-19T21:27:36+03:00,
Сафронова Аделина Викторовна,Казахстан,N 0006240,,5274 8595 9509 5979,Сбербанк,,,Физиотерапевт,2024-03-11T13:13:45+03:00,,2024-03-14T15:38:50+03:00,
Сафронова Аделина Викторовна,Казахстан,N 0006240,,5274 8595 9509 5979,Сбербанк,MasterCard,,,2024-05-31T20:53:04+03:00,,,10613.0
Сафронова Аделина Викторовна,Казахстан,,750-118-691 56,5274 8595 9509 5979,Сбербанк,MasterCard,"Боль в правом подреберье, Желтуха, Темная моча",,2024-06-27T19:09:26+03:00,"Анализ на гепатиты, Фиброскан",2024-06-30T20:34:39+03:00,5759.0
Михайлова Виктория Сергеевна,Казахстан,N 2564826,165-743-730 53,7767 3379 2747 1744,Тинькофф,,Слабость,Гематолог,2023-08-18T14:09:16+03:00,,2023-08-20T17:34:30+03:00,3917.0
Михайлова Виктория Сергеевна,Казахстан,N 2564826,165-743-730 53,7767 3379 2747 1744,Тинькофф,,,,2023-06-08T12:20:12+03:00,,,9057.0
Михайлова Виктория Сергеевна,Казахстан,N 2564826,165-743-730 53,7767 3379 2747 1744,Тинькофф,MasterCard,"Температура, Озноб, Потливость, Кашель, Слабость",Терапевт,2025-02-17T09:25:18+03:00,ЭКГ,,5786.0
Михайлова Виктория Сергеевна,,,165-743-730 53,,Тинькофф,,Эректильная дисфункция,Сексопатолог,2023-10-26T20:33:22+03:00,,2023-10-27T16:41:21+03:00,11165.0
Михайлова Виктория Сергеевна,Казахстан,,165-743-730 53,7767 3379 2747 1744,,MasterCard,"Сыпь, Покраснение кожи, Зуд",Дерматолог,2023-08-20T09:31:31+03:00,Биопсия кожи,2023-08-22T15:20:17+03:00,3686.0
Кравцова Антонина Климовна,Казахстан,N 1887911,116-550-698 47,9087 2883 6024 4784,,,"Боль в пояснице, Нарушение осанки",Мануальный терапевт,2023-05-31T11:28:40+03:00,"Электромиография, МРТ позвоночника, Рентген",2023-06-01T09:02:46+03:00,7558.0
Тимофеева Жанна Анатольевна,Россия,,,,Альфа-Банк,MasterCard,,Венеролог,,"Мазок на флору, Общий анализ крови",2024-12-11T14:03:27+03:00,11928.0
,Россия,,,6064 5189 4358 5808,,MasterCard,"Выделения из сосков, Боль в груди, Опухоли",,,,,
,Казахстан,N 3832508,269-920-641 57,,Альфа-Банк,,Проблемы с дыханием,Анестезиолог,2024-08-05T11:12:48+03:00,Общий анализ крови,2024-08-06T16:25:39+03:00,
Орлов Степан Степанович,,,,8576 9957 9835 3796,Альфа-Банк,MasterCard,"Рвота, Желтуха",Токсиколог,2024-02-15T19:52:02+03:00,,2024-02-17T18:42:17+03:00,8305.0
Тимофеев Виктор Григорьевич,Россия,2770 586684,816-891-967 10,,Сбербанк,,"Затрудненное дыхание, Боль в груди, Одышка, Кашель",Пульмонолог,,,2024-12-31T18:19:21+03:00,
Тимофеев Виктор Григорьевич,Россия,2770 586684,,6234 2786 2708 9298,Сбербанк,MasterCard,,,2025-04-23T10:24:01+03:00,Иммуноглобулин Е,2025-04-25T18:00:42+03:00,6771.0
,Россия,,816-891-967 10,,Сбербанк,MasterCard,"Тревожность, Нарушение сна, Панические атаки, Депрессия",Психотерапевт,,"Гормональные исследования, Психологические тесты",2023-06-01T09:24:36+03:00,
,,7236 501270,231-586-290 26,4929 7189 4564 2990,Альфа-Банк,Мир,"Лихорадка, Распространение инфекции, Частые заболевания",Эпидемиолог,,"Биохимический анализ крови, Общий анализ крови, ПЦР на инфекции",,2617.0
Лазарев Остап Макарович,Россия,7236 501270,231-586-290 26,,Альфа-Банк,,,Невролог,,"Общий анализ крови, ЭЭГ, МРТ головного мозга",,10697.0
Лазарев Остап Макарович,Россия,7236 501270,231-586-290 26,4929 7189 4564 2990,,Мир,Боль в правом подреберье,Гепатолог,2024-11-27T11:21:20+03:00,"Фиброскан, УЗИ печени",2024-11-30T20:14:13+03:00,9276.0
Терентьева Жанна Гордеевна,Россия,3955 942998,,9945 6487 6756 1219,Сбербанк,MasterCard,"Лихорадка, Покраснение кожи, Потливость, Озноб",Инфекционист,2024-04-05T15:27:44+03:00,,,10307.0
Терентьева Жанна Гордеевна,Россия,,856-190-882 57,,Сбербанк,,"Частое мочеиспускание, Боль в пояснице",Уролог,2024-01-04T19:13:32+03:00,ПЦР на инфекции,2024-01-06T08:45:52+03:00,6506.0
Терентьева Жанна Гордеевна,,3955 942998,,,Сбербанк,,"Боль в анальной области, Запор",Проктолог,2023-10-16T12:30:27+03:00,Аноскопия,,9351.0
Иванов Валерий Даниилович,Казахстан,,788-370-331 71,3847 5348 4978 5428,,,"Сыпь, Зуд",,2023-06-12T19:17:16+03:00,Общий анализ крови,2023-06-15T11:28:43+03:00,
Иванов Валерий Даниилович,Казахстан,,788-370-331 71,3847 5348 4978 5428,Сбербанк,,"Рвота, Тошнота, Желтуха",Токсиколог,2023-11-16T11:45:19+03:00,"Анализ на токсины в моче, Общий анализ крови, Биохимический анализ крови",2023-11-18T20:23:48+03:00,7660.0
Михайлов Александр Гордеевич,Беларусь,,,9701 2050 5270 6360,,,,Офтальмолог,,"Проверка остроты зрения, Офтальмоскопия",,3697.0
Михайлов Александр Гордеевич,Беларусь,,963-173-479 18,9701 2050 5270 6360,,MasterCard,Онемение конечностей,Ортопед,2024-07-23T13:46:09+03:00,"Анализ на ревматоидный фактор, Общий анализ крови",2024-07-24T14:08:01+03:00,
Михайлов Александр Гордеевич,Беларусь,IX 5864965,963-173-479 18,,,,,,2024-10-10T14:12:15+03:00,ПЦР на ИППП,2024-10-13T13:13:19+03:00,9674.0
Васильев Андрей Аркадьевич,Россия,,,,Альфа-Банк,Мир,"Гнойные выделения, Заложенность носа, Ушная боль",Отоларинголог,,Аудиометрия,,10590.0
,Россия,2368 406493,,4189 7140 1969 5195,Альфа-Банк,,Нарушение сна,,2025-01-06T14:01:44+03:00,Общий анализ крови,,5057.0
Васильев Андрей Аркадьевич,Россия,2368 406493,,4189 7140 1969 5195,Альфа-Банк,Мир,Выделения,Дерматовенеролог,2024-01-25T08:37:28+03:00,Соскоб кожи,2024-01-27T17:49:11+03:00,11039.0
,Россия,,148-556-726 97,4189 7140 1969 5195,,,"Частые заболевания, Распространение инфекции, Лихорадка",Эпидемиолог,2024-09-16T20:52:47+03:00,,2024-09-18T08:34:28+03:00,11669.0
,,TB 2792222,254-532-199 74,1381 8726 5573 6980,ВТБ,Visa,"Абстинентный синдром, Тремор",,2024-06-17T19:51:03+03:00,,2024-06-18T13:41:38+03:00,7741.0
,Беларусь,,254-532-199 74,1381 8726 5573 6980,ВТБ,,"Онемение, Нарушение осанки, Боль в пояснице",Мануальный терапевт,2024-04-02T08:01:34+03:00,"Электромиография, Общий анализ крови",2024-04-04T12:36:53+03:00,
Колесников Елисей Георгиевич,,,,1381 8726 5573 6980,ВТБ,Visa,"Темная моча, Желтуха",,2023-06-16T09:33:34+03:00,"Биохимический анализ крови, УЗИ печени",,
,,TB 2792222,,1381 8726 5573 6980,ВТБ,,"Озноб, Лихорадка",Инфекционист,,"Общий анализ крови, Анализ на антитела, Биохимический анализ крови",,
,Беларусь,TB 2792222,254-532-199 74,1381 8726 5573 6980,ВТБ,,Слабость,,,"Общий анализ крови, Ферритин",2025-04-10T19:42:02+03:00,7975.0
Николаев Роман Русланович,,8413 224120,,3615 5908 6932 7482,Тинькофф,Visa,"Реабилитация после травм, Боль в суставах",Физиотерапевт,2024-11-24T19:00:06+03:00,"МРТ, Электромиография, Рентген",2024-11-25T08:10:38+03:00,
Николаев Роман Русланович,Россия,,346-193-325 67,3615 5908 6932 7482,,Visa,,,2023-07-20T12:39:59+03:00,,,
,Россия,8413 224120,,3615 5908 6932 7482,,Visa,Головная боль,Невролог,,ЭЭГ,2024-01-13T15:54:27+03:00,6184.0
,Казахстан,,393-805-848 21,2637 5997 6047 2979,Сбербанк,MasterCard,"Боли внизу живота, Выделения",Гинеколог,2023-06-30T11:01:07+03:00,УЗИ органов малого таза,2023-07-02T19:51:38+03:00,7119.0
