ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
,Казахстан,,614-768-193 43,,Сбербанк,MasterCard,"Частое мочеиспускание, Боль при мочеиспускании, Боль в пояснице",Уролог,2024-01-25T15:50:46+03:00,ПЦР на инфекции,,5995.0
Плотников Игнат Платонович,Казахстан,,614-768-193 43,,Сбербанк,MasterCard,"Боль в суставах, Переломы",Травматолог,2023-10-05T18:21:20+03:00,,2023-10-08T13:27:32+03:00,2066.0
,Россия,3137 549543,840-703-961 86,4266 5420 5484 7355,,,,Гериатр,2023-11-16T14:34:31+03:00,"ЭКГ, Общий анализ крови, Биохимический анализ крови",2023-11-17T15:27:27+03:00,
Шестаков Гордей Георгиевич,Россия,3137 549543,840-703-961 86,4266 5420 5484 7355,,,"Отеки, Боль в пояснице",Нефролог,2023-07-25T11:33:36+03:00,"Общий анализ мочи, УЗИ почек",2023-07-27T15:04:29+03:00,7955.0
Михайлов Мирон Петрович,Казахстан,N 7642163,297-422-919 85,6890 1046 2201 7461,Сбербанк,MasterCard,"Температура, Кашель",Терапевт,2023-06-06T14:31:53+03:00,"Биохимический анализ крови, ЭКГ",2023-06-09T13:53:32+03:00,
Михайлов Мирон Петрович,,N 7642163,297-422-919 85,6890 1046 2201 7461,Сбербанк,,Слабость,Гериатр,2024-08-09T18:25:03+03:00,"ЭКГ, УЗИ органов",2024-08-11T19:06:22+03:00,
Михайлов Мирон Петрович,Казахстан,,297-422-919 85,,Сбербанк,MasterCard,,Физиотерапевт,,МРТ,2023-08-25T20:06:32+03:00,7725.0
Михайлов Мирон Петрович,Казахстан,N 7642163,,6890 1046 2201 7461,Сбербанк,,"Тошнота, Желтуха",Токсиколог,2023-12-30T10:52:06+03:00,"Биохимический анализ крови, Анализ на токсины в моче",2024-01-02T12:09:41+03:00,7512.0
Михайлов Мирон Петрович,Казахстан,N 7642163,297-422-919 85,6890 1046 2201 7461,Сбербанк,MasterCard,"Выделения из сосков, Боль в груди",Маммолог,2024-09-06T17:46:07+03:00,Общий анализ крови,,
Крылова Алиса Евгеньевна,,N 2339555,,9222 3422 5795 7340,Альфа-Банк,Visa,,,2024-11-27T12:06:23+03:00,"Тимпанометрия, Аудиограмма, МРТ головного мозга",2024-11-30T15:30:52+03:00,6586.0
Крылова Алиса Евгеньевна,Казахстан,N 2339555,404-678-416 69,9222 3422 5795 7340,Альфа-Банк,,"Одышка, Потеря веса",Фтизиатр,,"Проба Манту, Анализ мокроты",2025-04-21T17:52:10+03:00,2786.0
Кузнецова Дарья Арсеньевна,,5251 617879,854-579-873 98,,Альфа-Банк,,"Отек, Переломы, Боль в суставах",Травматолог,2023-08-17T11:22:47+03:00,"МРТ или КТ, УЗИ мягких тканей, Общий анализ крови",2023-08-19T19:48:42+03:00,
Кузнецова Дарья Арсеньевна,Россия,5251 617879,854-579-873 98,2199 1901 9809 7958,,Visa,Рвота,Токсиколог,2025-03-14T10:57:11+03:00,Токсикологический анализ,,4056.0
Кузнецова Дарья Арсеньевна,Россия,5251 617879,854-579-873 98,2199 1901 9809 7958,Альфа-Банк,Visa,,Инфекционист,2024-12-11T19:34:58+03:00,,2024-12-14T20:05:12+03:00,3749.0
Петров Валентин Русланович,Казахстан,,224-503-247 57,4151 4317 7315 9089,Сбербанк,MasterCard,"Покраснение кожи, Озноб, Потливость",Инфекционист,2024-09-03T18:04:56+03:00,"Анализ на антитела, Биохимический анализ крови",2024-09-06T16:54:18+03:00,3314.0
Петров Валентин Русланович,Казахстан,N 4100272,224-503-247 57,4151 4317 7315 9089,Сбербанк,MasterCard,Выявление опухолей,Радиолог,2025-01-29T09:42:34+03:00,,2025-02-01T08:48:21+03:00,3342.0
Борисов Валентин Николаевич,,JT 8904787,523-308-551 71,5089 9038 3380 1541,,Мир,Боль в ногах,Флеболог,2024-01-17T09:30:06+03:00,"Ангиография, Допплерография вен",2024-01-19T12:46:05+03:00,
Борисов Валентин Николаевич,Беларусь,JT 8904787,523-308-551 71,,,Мир,Заложенность ушей,Сурдолог,2024-01-30T11:33:49+03:00,"МРТ головного мозга, Тимпанометрия",2024-02-01T20:29:26+03:00,2871.0
,Беларусь,JT 8904787,,5089 9038 3380 1541,,,,,2023-06-05T10:05:46+03:00,"Анализ на гепатиты, УЗИ печени, Фиброскан",2023-06-07T13:32:35+03:00,5814.0
Борисов Валентин Николаевич,Беларусь,,523-308-551 71,,,Мир,Зуд,Дерматовенеролог,,"Общий анализ крови, Соскоб кожи",2024-11-17T17:09:55+03:00,
Князев Борис Борисович,Беларусь,VR 4033659,,8705 3189 6115 9274,,,"Темная моча, Боль в правом подреберье",Гепатолог,2023-09-20T18:19:16+03:00,УЗИ печени,2023-09-22T19:18:03+03:00,10275.0
Лазарев Анатолий Григорьевич,,,655-720-747 89,1297 7955 1236 4242,Сбербанк,Мир,Боль в ногах,Сосудистый хирург,2023-09-14T09:19:36+03:00,Допплерография сосудов,2023-09-15T12:30:43+03:00,9019.0
Шестакова Нина Данииловна,Казахстан,N 2842536,468-575-503 84,4707 8146 7444 4050,Сбербанк,MasterCard,Боль в животе,Педиатр,2024-06-22T17:14:25+03:00,Иммуноферментный анализ (ИФА),2024-06-24T16:21:21+03:00,
Шестакова Нина Данииловна,Казахстан,N 2842536,468-575-503 84,4707 8146 7444 4050,Сбербанк,,,Паразитолог,2023-09-18T10:04:48+03:00,"Копрограмма, Анализ на антитела к паразитам",2023-09-19T08:12:12+03:00,5456.0
Шестакова Нина Данииловна,Казахстан,N 2842536,468-575-503 84,4707 8146 7444 4050,Сбербанк,MasterCard,"Выделения из сосков, Боль в груди, Опухоли",,2023-07-23T15:29:00+03:00,Биопсия,,9214.0
Шестакова Нина Данииловна,,N 2842536,468-575-503 84,,Сбербанк,,Потеря слуха,Сурдолог,2024-11-20T16:03:53+03:00,Рентген височной кости,2024-11-22T12:54:26+03:00,
,Казахстан,N 1792407,922-303-578 94,7685 6216 4747 1613,Сбербанк,Visa,"Зуд, Сыпь, Покраснение кожи, Онемение кожи",Дерматолог,2024-04-06T09:50:41+03:00,,2024-04-08T13:52:37+03:00,9623.0
,Казахстан,N 1792407,922-303-578 94,7685 6216 4747 1613,Сбербанк,Visa,,Педиатр,2023-08-16T18:51:05+03:00,,2023-08-18T20:40:19+03:00,4634.0
,Казахстан,,922-303-578 94,7685 6216 4747 1613,Сбербанк,,,Психиатр,2024-04-03T08:40:58+03:00,"Общий анализ крови, Гормональные исследования, Психологические тесты",2024-04-06T17:57:26+03:00,3421.0
Рябов Игорь Евгеньевич,Казахстан,N 1792407,922-303-578 94,7685 6216 4747 1613,Сбербанк,Visa,Сыпь,Дерматовенеролог,,"Соскоб кожи, Мазок на инфекции",2024-04-11T13:18:20+03:00,5356.0
Гуляева Ксения Васильевна,Россия,4038 818454,,2637 6802 8724 4611,Сбербанк,MasterCard,Боль в области трансплантата,Трансплантолог,2023-07-04T10:46:10+03:00,Гистосовместимость,2023-07-07T13:36:52+03:00,3551.0
Гуляева Ксения Васильевна,Россия,4038 818454,994-978-946 60,2637 6802 8724 4611,Сбербанк,MasterCard,"Тревожность, Депрессия, Утомляемость",,2023-08-14T10:49:07+03:00,"Психологические тесты, Токсикологическое исследование, Общий анализ крови",,8218.0
Гуляева Ксения Васильевна,Россия,,994-978-946 60,2637 6802 8724 4611,,,,,,Спирометрия,2024-08-29T13:08:49+03:00,
Ефимова Раиса Мироновна,Россия,9242 986769,561-509-440 65,,Сбербанк,Мир,"Нарушение сна, Утомляемость, Депрессия",,2024-12-02T19:07:28+03:00,"Гормональные исследования, Психологические тесты, Общий анализ крови",2024-12-05T13:57:16+03:00,10405.0
,Россия,9242 986769,561-509-440 65,,Сбербанк,Мир,,Терапевт,2024-08-08T10:06:43+03:00,,2024-08-10T17:59:44+03:00,6058.0
,,9242 986769,561-509-440 65,9558 8697 6742 5352,Сбербанк,Мир,,Пульмонолог,2023-10-21T09:21:17+03:00,"Рентген грудной клетки, КТ легких",2023-10-24T21:19:31+03:00,3834.0
Ефимова Раиса Мироновна,,9242 986769,561-509-440 65,9558 8697 6742 5352,,Мир,"Боль в суставах, Отечность суставов",Ревматолог,2023-07-02T20:49:39+03:00,"Общий анализ крови, МРТ суставов",2023-07-05T21:09:10+03:00,8793.0
Орлова Мария Мироновна,Беларусь,IX 1365498,856-262-538 43,7686 6304 4712 4514,Сбербанк,MasterCard,Отеки,Флеболог,2025-03-29T10:56:58+03:00,,2025-03-31T10:34:21+03:00,3195.0
Лебедев Мирон Захарович,Беларусь,,666-552-997 24,6797 2470 8227 9506,Альфа-Банк,Мир,Нарушение полового влечения,Сексопатолог,2024-09-28T10:27:02+03:00,Психологические тесты,2024-09-30T20:34:15+03:00,9510.0
Лебедев Мирон Захарович,Беларусь,HX 3969683,,6797 2470 8227 9506,Альфа-Банк,Мир,Сыпь,Паразитолог,2023-06-03T21:02:32+03:00,Общий анализ крови,,10417.0
Лебедев Мирон Захарович,Беларусь,HX 3969683,,6797 2470 8227 9506,Альфа-Банк,Мир,Тревожность,Психотерапевт,2024-06-10T14:09:47+03:00,,2024-06-12T21:01:33+03:00,4383.0
Орлова Мелания Мироновна,Казахстан,N 6650406,,4862 1657 5043 1583,,Мир,"Ушная боль, Гнойные выделения, Заложенность носа",Отоларинголог,2024-08-27T11:54:28+03:00,,,7932.0
Орлова Мелания Мироновна,Казахстан,N 6650406,983-703-466 20,,Сбербанк,Мир,Отек десен,Стоматолог,2024-06-21T10:01:38+03:00,"Биохимический анализ крови, Панорамный снимок зубов",2024-06-22T08:35:05+03:00,6668.0
