ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Власов Марк Владимирович,Беларусь,GW 4517753,364-604-122 47,8187 4866 4682 4250,Альфа-Банк,Мир,"Варикоз, Боль в ногах",Флеболог,2024-08-28T16:12:18+03:00,Коагулограмма,2024-08-30T18:02:37+03:00,8398
Власов Марк Владимирович,Беларусь,GW 4517753,364-604-122 47,8187 4866 4682 4250,Альфа-Банк,Мир,"Боль в груди, Отеки, Одышка, Учащенное сердцебиение",Кардиолог,2023-09-28T18:54:27+03:00,"Эхокардиография, Биохимический анализ крови",2023-10-01T19:33:23+03:00,6764
Макарова Лариса Романовна,Россия,5367 658891,646-803-476 41,4444 6532 8756 8837,Альфа-Банк,Мир,Диарея,Гастроэнтеролог,2024-01-14T08:26:08+03:00,"Анализ на хеликобактер пилори, УЗИ органов брюшной полости",2024-01-15T09:46:13+03:00,2209
Макарова Лариса Романовна,Россия,5367 658891,646-803-476 41,4444 6532 8756 8837,Альфа-Банк,Мир,"Темная моча, Желтуха, Боль в правом подреберье",Гепатолог,2023-12-24T09:57:11+03:00,"Биохимический анализ крови, УЗИ печени, Анализ на гепатиты",2023-12-25T11:17:39+03:00,8814
Макарова Лариса Романовна,Россия,5367 658891,646-803-476 41,4444 6532 8756 8837,Альфа-Банк,Мир,Отек,Травматолог,2024-11-05T14:35:44+03:00,"Общий анализ крови, УЗИ мягких тканей, Рентген",2024-11-08T13:56:20+03:00,10220
Макарова Лариса Романовна,Россия,5367 658891,646-803-476 41,4444 6532 8756 8837,Альфа-Банк,Мир,"Гнойные выделения, Зубная боль",Стоматолог,2024-05-16T08:08:48+03:00,Аллергопробы,2024-05-17T16:40:31+03:00,7729
Буров Матвей Максимович,Казахстан,N 2445658,474-602-877 18,1198 2955 7853 8654,Сбербанк,Visa,"Выделения, Боль при мочеиспускании",Венеролог,2024-09-07T12:38:19+03:00,"Анализ на ВИЧ, Мазок на флору, Общий анализ крови",2024-09-10T18:23:32+03:00,5583
Буров Матвей Максимович,Казахстан,N 2445658,474-602-877 18,1198 2955 7853 8654,Сбербанк,Visa,Дисфония,Логопед,2023-11-09T17:34:43+03:00,Аудиометрия,2023-11-11T11:18:25+03:00,3589
Буров Матвей Максимович,Казахстан,N 2445658,474-602-877 18,1198 2955 7853 8654,Сбербанк,Visa,Непереносимость продуктов,Диетолог,2023-10-20T09:49:14+03:00,Биохимический анализ крови,2023-10-21T17:11:08+03:00,2434
Буров Матвей Максимович,Казахстан,N 2445658,474-602-877 18,1198 2955 7853 8654,Сбербанк,Visa,"Тошнота, Тремор, Абстинентный синдром",Нарколог,2024-03-22T19:37:54+03:00,Общий анализ крови,2024-03-24T19:59:52+03:00,3810
Колесникова Юлия Владиславовна,Казахстан,N 5887149,833-548-471 85,6266 1386 2620 1249,Тинькофф,Visa,Выделения из сосков,Маммолог,2023-10-25T20:25:25+03:00,"Общий анализ крови, УЗИ молочных желез",2023-10-28T09:02:23+03:00,4350
Колесникова Юлия Владиславовна,Казахстан,N 5887149,833-548-471 85,6266 1386 2620 1249,Тинькофф,Visa,"Зубная боль, Отек десен, Гнойные выделения",Стоматолог,2024-04-02T08:52:01+03:00,Аллергопробы,2024-04-04T11:04:43+03:00,4877
Миронов Кирилл Антонович,Беларусь,FG 6196007,581-974-838 26,1917 6076 4212 8523,Сбербанк,Мир,Рвота,Педиатр,2024-06-01T11:39:04+03:00,"Копрограмма, Иммуноферментный анализ (ИФА), Общий анализ крови",2024-06-02T09:48:21+03:00,8703
Миронов Кирилл Антонович,Беларусь,FG 6196007,581-974-838 26,1917 6076 4212 8523,Сбербанк,Мир,"Отек десен, Гнойные выделения",Стоматолог,2024-09-09T14:06:42+03:00,"Аллергопробы, Панорамный снимок зубов, Рентген зубов",2024-09-10T12:46:39+03:00,7256
Миронов Кирилл Антонович,Беларусь,FG 6196007,581-974-838 26,1917 6076 4212 8523,Сбербанк,Мир,Отек,Травматолог,2023-05-18T10:15:36+03:00,"МРТ или КТ, Общий анализ крови",2023-05-21T11:07:52+03:00,6951
Миронов Кирилл Антонович,Беларусь,FG 6196007,581-974-838 26,1917 6076 4212 8523,Сбербанк,Мир,"Непереносимость продуктов, Потеря веса, Ожирение",Диетолог,2024-02-06T13:37:56+03:00,"Анализ на пищевую непереносимость, Глюкоза крови, Биохимический анализ крови",2024-02-08T16:50:55+03:00,7709
Рябов Ян Анатольевич,Беларусь,XC 3788239,662-203-209 19,2262 5063 1082 6401,Сбербанк,MasterCard,Отказ от еды,Неонатолог,2023-12-12T10:51:39+03:00,"Общий анализ крови, Неонатальный скрининг",2023-12-14T14:32:36+03:00,4930
Рябов Ян Анатольевич,Беларусь,XC 3788239,662-203-209 19,2262 5063 1082 6401,Сбербанк,MasterCard,"Диагностика травм, Выявление опухолей, Визуализация внутренних органов",Радиолог,2025-04-29T11:40:42+03:00,"КТ, МРТ, Рентген",2025-05-01T09:36:16+03:00,2034
Рябов Ян Анатольевич,Беларусь,XC 3788239,662-203-209 19,2262 5063 1082 6401,Сбербанк,MasterCard,"Утомляемость, Тревожность, Депрессия, Нарушение сна",Психиатр,2024-02-07T16:01:10+03:00,Токсикологическое исследование,2024-02-09T09:20:02+03:00,7114
Рябов Ян Анатольевич,Беларусь,XC 3788239,662-203-209 19,2262 5063 1082 6401,Сбербанк,MasterCard,"Онемение, Головная боль",Невролог,2024-01-31T17:12:53+03:00,"Доплерография сосудов шеи, МРТ головного мозга",2024-02-02T13:45:25+03:00,11736
Лебедев Александр Филиппович,Беларусь,QF 9921202,213-124-405 38,5180 4915 5650 7591,Сбербанк,Visa,Покраснение кожи,Дерматолог,2024-11-08T11:58:01+03:00,Аллергопробы,2024-11-09T14:32:55+03:00,9674
Лебедев Александр Филиппович,Беларусь,QF 9921202,213-124-405 38,5180 4915 5650 7591,Сбербанк,Visa,Сыпь,Аллерголог,2023-07-12T13:38:31+03:00,"Общий анализ крови, Аллергопробы",2023-07-14T15:10:41+03:00,4998
Лебедев Александр Филиппович,Беларусь,QF 9921202,213-124-405 38,5180 4915 5650 7591,Сбербанк,Visa,"Тревожность, Депрессия",Психотерапевт,2024-08-23T10:59:19+03:00,"Общий анализ крови, Психологические тесты",2024-08-24T19:05:12+03:00,9235
Мартынов Артур Артурович,Беларусь,RZ 8769135,910-496-224 45,3360 6543 9575 1138,Сбербанк,MasterCard,"Нарушение цикла, Выделения",Акушер-гинеколог,2024-10-08T13:32:59+03:00,"Гормональные исследования, Мазок на флору",2024-10-10T16:34:35+03:00,11866
Волков Назар Валентинович,Казахстан,N 0903346,870-818-532 95,1304 6182 5725 1989,Тинькофф,MasterCard,"Боль в пояснице, Боль при мочеиспускании",Уролог,2023-06-03T19:23:58+03:00,Общий анализ мочи,2023-06-05T14:57:08+03:00,7042
Волков Назар Валентинович,Казахстан,N 0903346,870-818-532 95,1304 6182 5725 1989,Тинькофф,MasterCard,Боль в животе,Гастроэнтеролог,2023-12-28T21:45:40+03:00,"УЗИ органов брюшной полости, Копрограмма",2023-12-30T17:15:21+03:00,10520
Волков Назар Валентинович,Казахстан,N 0903346,870-818-532 95,1304 6182 5725 1989,Тинькофф,MasterCard,"Тошнота, Изжога, Диарея",Гастроэнтеролог,2023-07-23T21:31:43+03:00,"Анализ на хеликобактер пилори, Копрограмма",2023-07-25T16:47:21+03:00,2909
Волков Назар Валентинович,Казахстан,N 0903346,870-818-532 95,1304 6182 5725 1989,Тинькофф,MasterCard,"Боль в животе, Диарея",Гастроэнтеролог,2025-03-18T13:19:05+03:00,"Копрограмма, Эзофагогастродуоденоскопия",2025-03-21T10:18:50+03:00,8808
Елисеев Сергей Игоревич,Россия,9298 176098,322-758-546 54,2006 8453 5906 1105,Альфа-Банк,MasterCard,Онемение,Хирург-ортопед,2024-09-11T09:00:24+03:00,"МРТ суставов, Анализ на ревматоидный фактор, Общий анализ крови",2024-09-13T17:07:18+03:00,4193
Логинова Ксения Васильевна,Беларусь,SB 1650871,978-607-639 42,8140 9113 2660 4661,ВТБ,MasterCard,"Переломы, Отек, Боль в суставах",Травматолог,2024-05-24T08:15:57+03:00,Рентген,2024-05-27T10:15:19+03:00,2494
Логинова Ксения Васильевна,Беларусь,SB 1650871,978-607-639 42,8140 9113 2660 4661,ВТБ,MasterCard,Шум в ушах,Сурдолог,2024-11-18T20:52:07+03:00,"МРТ головного мозга, Рентген височной кости",2024-11-21T12:13:58+03:00,8638
Логинова Ксения Васильевна,Беларусь,SB 1650871,978-607-639 42,8140 9113 2660 4661,ВТБ,MasterCard,"Частое мочеиспускание, Боль при мочеиспускании",Уролог,2024-03-07T19:13:59+03:00,УЗИ почек,2024-03-09T13:03:46+03:00,10554
